X,ground_data_tree_id,RED,GREEN,BLUE,aerial_data_tree_id,stem_id,species,stem_diameter,agb,score,aerial_data_height,area,UTM_2018_X,UTM_2018_Y,left,bottom,right,top,tree_status,census_codes,adbin,gdbin,log_agb
309,7365,85.14112903225802,110.76975806451613,92.90887096774215,21398fe4-b600-49a7-90c8-13332530b721,7365,caca,72,4135.73995722446,0.3675158619880676,30.5760993,74.39999999850988,747485.8,4308676.4,747485.1,4308671.5,747493.1,4308680.8,A,F;M,5,5,8.32742154120018
310,7372,85.14112903225802,110.76975806451613,92.90887096774215,21398fe4-b600-49a7-90c8-13332530b721,7372,caca,72,4135.73995722446,0.3675158619880676,30.5760993,74.39999999850988,747486.2,4308678.4,747485.1,4308671.5,747493.1,4308680.8,A,F;M,5,5,8.32742154120018
311,7398,84.70073891625617,108.9125615763546,91.31034482758609,18a2bba3-1beb-45db-b1f1-8bdcc6cc122e,7398,astr,20,190.353044430138,0.4465120434761047,12.0214997,8.12000000222586,747486.9,4308704.4,747485.5,4308703.1,747488.4,4308705.9,A,main,2,2,5.24888047655476
312,7441,96.32867077603936,121.228939465782,96.3676307886832,610c65d5-83be-4d6b-917f-1618c258514d,7441,caca,49,2362.4917264635333,0.4043498635292053,35.5542005,126.54000000386964,747484.4,4308783.8,747475.6,4308783.1,747486.7,4308794.5,A,A;M,5,5,7.76747215733575
313,7453,93.20965309200609,117.70196078431374,88.85761689291068,08a92b9e-03b1-4319-987c-94677b16b132,7453,caca,74,5952.124366386311,0.5008820295333862,29.4180001,33.14999999757856,747484.2,4308798.4,747484.0,4308794.2,747490.5,4308799.3,A,M,5,5,8.69150347118481
314,7485,103.65864939870512,126.2867715078629,110.11255010792472,bac263e5-e7d9-460a-9754-6aea9a22f887,7485,cofl,60,2604.85666396012,0.5617551207542419,30.1030005,32.42999999705236,747495.1,4308705.6,747491.3,4308699.9,747496.0,4308706.8,A,F,5,5,7.86513292924181
315,7497,98.69874274661514,119.94922630560939,94.16005802707906,11455ceb-ce16-4343-b9ae-4df9014cd1bd,7497,cato,62,3142.57666669323,0.4702180624008179,33.8886992,82.71999999552034,747495.7,4308718.6,747487.1,4308709.4,747495.9,4308718.8,A,F,5,5,8.05279833688701
316,7504,117.65932203389828,137.92796610169515,109.20875706214684,852db23f-88ac-48fb-bd43-438cd6ed97ae,7504,caca,48,1528.67122656499,0.4237870573997498,35.7050009,35.40000000223517,747491.9,4308723.2,747487.4,4308720.0,747493.4,4308725.9,A,main,5,5,7.33215415767049
317,7505,97.88699999999997,119.49599999999988,97.15999999999998,1e850196-c55d-452e-99ec-2520ea13dbb9,7505,astr,19,168.186737667871,0.4216046333312988,32.0055984,10,747495.7,4308719.9,747494.0,4308718.8,747496.5,4308722.8,A,L,2,2,5.12507489584435
318,7515,89.58007662835251,113.89489144316725,93.56858237547888,c1a644ef-10a7-4881-bed5-005775401c7c,7515,caca,64,3097.36678154361,0.3922662436962128,34.3015003,78.2999999995809,747486.8,4308721.0,747478.5,4308718.7,747487.2,4308727.7,A,main,5,5,8.03830760419862
319,7521,93.77166026461795,117.40674349125057,93.50469483568087,4d609d3e-4c93-4b5c-a332-cea9fe704e41,7521,caca,51,1773.95227074692,0.4578688144683838,33.8762006,46.86000000352273,747496.6,4308736.8,747494.5,4308734.6,747501.1,4308741.7,A,M;P,5,5,7.48096525762986
320,7543,107.59467455621284,131.39289940828425,104.67948717948715,2056d241-1d3e-4b2b-8cb6-7c987eb103ad,7543,caca,75,4571.62723992056,0.6461860537528992,34.7691011,50.69999999878928,747492.7,4308780.2,747489.5,4308775.2,747496.0,4308783.0,D,DS,5,5,8.42762449051487
321,7557,92.46767617938252,116.13240147544148,93.79916521063831,bec1fbeb-475e-42bc-96a7-fdb40c95c00d,7557,caca,82,5691.07269776293,0.6988889575004578,34.7475987,103.01999999572988,747492.0,4308798.9,747485.3,4308798.7,747495.5,4308808.8,A,main,5,5,8.64665403268476
322,7565,97.9124143183551,122.26710912849536,96.23533891850717,9990120a-348b-4e78-aeb8-2517ba76d011,7565,caca,64,3097.36678154361,0.4900907278060913,36.7042004,91.91000000484986,747495.0,4308798.4,747494.3,4308789.8,747503.4,4308799.9,A,A,5,5,8.03830760419862
323,7597,83.7085546803441,107.66138486902376,90.42590217988685,024ad8bb-9669-4e37-a672-5e81c89070e4,7597,cagl,78,5309.58221523913,0.4507027864456177,33.4345988,109.18000000624916,747496.5,4308838.4,747495.7,4308828.3,747506.0,4308838.9,A,main,5,5,8.57726843227795
324,7619,107.46118012422347,127.03131469979276,105.04063146997947,9408e864-88cf-4d19-9838-edcc1280f0c4,7619,cofl,58,2394.44909496118,0.3793531358242035,33.3277007,38.64000000192551,747494.0,4308848.3,747494.0,4308846.0,747499.6,4308852.9,A,main,5,5,7.78090846040495
325,7647,90.09159510798864,113.34972677595638,90.61514441842317,1e38f777-07ba-4c99-9f08-c3bb60a860b3,7647,cagl,70,4146.62929446149,0.4366396367549896,31.1720008,38.43000000380445,747495.0,4308864.5,747494.0,4308861.3,747500.3,4308867.4,A,main,5,5,8.33005106499477
326,7659,83.30910580524339,105.21828183520589,88.86528558052436,fec31823-0fc5-4fe1-9cad-5c5fc738e97e,7659,cagl,78,5309.58221523913,0.417974978685379,31.4200005,85.43999999442836,747485.5,4308861.0,747482.5,4308855.4,747492.1,4308864.3,A,main,5,5,8.57726843227795
327,7663,84.80260869565225,111.74000000000017,90.21043478260864,5320f1f0-5c3e-4fe6-b502-a5433b9e4d92,7663,amar,44,1164.83196242115,0.352580189704895,24.6131992,22.99999999988358,747480.8,4308865.1,747477.4,4308864.3,747482.0,4308869.3,A,J,4,4,7.06033211733135
328,7667,85.50835129310336,111.06734913793117,88.90921336206885,d5e970e2-f039-4806-be96-cccaffb07517,7667,caca,64,3097.36678154361,0.5785657167434692,24.2630003,37.11999999894295,747477.7,4308861.1,747473.5,4308859.9,747479.9,4308865.7,A,J,5,5,8.03830760419862
329,7689,97.16526315789488,120.71403508771915,97.97684210526313,484b1994-4760-4b11-b71f-4d65a2e94a12,7689,nysy,60,2619.02773097857,0.4054203629493713,33.1487996,85.5,747488.0,4308870.9,747485.4,4308865.8,747494.9,4308874.8,D,DS,5,5,7.87055843283599
330,7693,125.97794117647052,154.80911764705883,105.5955882352939,386d7b5c-532c-4c0c-8ffb-66393a4de222,7693,fagr,51,2497.773283192216,0.5314082503318787,31.3323994,34.00000000023283,747495.5,4308885.8,747489.1,4308881.0,747495.9,4308886.0,A,M,5,5,7.82315492723607
331,7711,99.22087378640809,122.76974110032384,97.62289644012913,7ef8d690-26d3-432d-8430-8c33ce7f202a,7711,cato,82,5952.21575315548,0.5108237266540527,36.1696003,123.59999999776484,747476.9,4308895.7,747476.6,4308888.4,747488.6,4308898.7,A,main,5,5,8.691518824706
332,7724,115.8287037037038,138.5552469135799,117.25277777777788,f6fae933-c48d-470a-9e49-20b65d251f7a,7724,nysy,64,3073.44742609281,0.3815460503101349,36.8040001,32.39999999944121,747490.5,4308906.2,747490.3,4308904.6,747495.7,4308910.6,A,main,5,5,8.030555150651
333,7772,111.71995838390833,136.33258193167998,105.6110629443384,5cc6c322-960f-45ea-86d4-616fe4a59665,7772,cato,82,5952.21575315548,0.600045919418335,31.1470006,57.66999999628868,747491.8,4308932.2,747488.1,4308928.2,747495.4,4308936.1,A,main,5,5,8.691518824706
334,7784,87.71373929008588,112.48393512851872,87.5725214198289,a76e164d-6ca3-4537-ad49-2d55471a0155,7784,cato,49,1835.76366427983,0.5405990481376648,31.7945005,65.36000000504777,747486.8,4308931.9,747480.2,4308927.3,747487.8,4308935.9,A,main,5,5,7.51521583973576
335,7792,97.92541273584936,120.85564072327048,96.68730345912,d222da4d-8807-424f-9d83-8e8bfa17ac2c,7792,caca,63,5516.6557827837005,0.469736784696579,39.8499985,101.75999999617692,747488.0,4308944.9,747482.4,4308937.4,747492.0,4308948.0,A,I;M,5,5,8.61552711922585
336,7806,104.44877091510024,129.9291468704813,99.2605866556499,7071b90b-9350-45d2-94a3-73e8599587bc,7806,fagr,75,5012.88247206694,0.5231447219848633,34.1866005,96.81999999468216,747478.3,4308949.2,747469.7,4308939.9,747480.0,4308949.3,A,main,5,5,8.5197663723581
337,7823,96.06013119533559,122.54282069970868,96.32142857142829,9895d728-728a-46fc-b805-c77319536819,7823,caca,79,5193.51752419607,0.4042709767818451,37.3951994,109.76000000902916,747487.5,4308955.7,747484.1,4308948.6,747495.3,4308958.4,A,main,5,5,8.5551664969177
338,7861,87.62557022809133,112.60120048019223,95.73529411764723,d2caa874-720c-4f1e-a9f6-c0023ef1ed25,7861,ceca,62,2991.72201369813,0.7485433220863342,36.3333017,83.29999999841675,747476.9,4308983.0,747469.2,4308981.0,747477.7,4308990.8,A,main,5,5,8.00360442491773
339,7864,81.24645734926355,106.5876632397886,92.11586551819944,7bc2eb1e-19b2-4204-848b-443ccce2d66c,7864,nysy,82,5681.45693539849,0.5522156953811646,39.6395002,35.98999999645399,747486.4,4308990.2,747483.4,4308986.7,747489.5,4308992.6,A,main,5,5,8.644962981535
340,7869,106.32870462209875,129.07954770878783,101.38682801031533,4ebda619-0533-4a42-b246-4344ebb4549f,7869,cagl,74,4707.92318763351,0.5624940395355225,38.5265003,50.40999999718974,747490.6,4308998.3,747485.9,4308992.4,747493.0,4308999.5,A,main,5,5,8.45700215296107
341,8038,131.01525821596215,158.14358372456948,105.14593114240964,72502ef7-bb10-4a14-87f4-1b395a5e1715,8038,cofl,66,3300.7995451682,0.5129626393318176,31.2299995,51.1200000036927,747509.8,4308511.3,747506.3,4308504.3,747513.5,4308511.4,A,I,5,5,8.10192000452257
342,8043,82.1435584160575,104.39118577506264,83.13406785207843,4da8c04b-ec55-473d-9309-b5617f6386d8,8043,cagl,73,4563.8397982249,0.474517285823822,31.7802007,91.66999999362277,747511.5,4308518.1,747502.3,4308511.7,747512.6,4308520.6,A,main,5,5,8.42591960918819
343,8061,94.7445759368835,116.89395134779691,100.98257725180792,90efa0ed-82c7-4ba9-9758-694f2f0eee87,8061,nysy,79,5180.01840448395,0.5573490262031555,37.8532001,152.10000000090804,747506.4,4308533.6,747498.6,4308524.7,747510.3,4308537.7,A,main,5,5,8.5525638882364
344,8093,108.16066000868432,134.9040382110291,105.29135909683023,8507e897-d0c1-4918-834c-91702786953a,8093,amar,25,531.809987470747,0.2760462760925293,30.3768,23.03000000152271,747504.4,4308555.3,747503.4,4308552.1,747508.1,4308557.0,A,F;M,4,4,6.27628625913416
345,8099,108.60797318499552,134.46712309228343,104.63614320353732,c0e7d7ee-c8da-485b-959f-58cca0fe39ae,8099,nysy,66,3317.0822051488,0.5726726055145264,31.9196993,140.21999999816296,747511.8,4308559.7,747505.0,4308552.7,747516.4,4308565.0,A,F,5,5,8.10684082162121
346,8104,95.68371212121203,118.49952651515152,98.47632575757578,33523513-2c08-403f-b616-d827c6ebf2b7,8104,amar,24,591.761277197592,0.5035154223442078,32.3610006,21.11999999701045,747507.8,4308565.7,747504.4,4308564.7,747509.2,4308569.1,A,F;M;J;L,4,4,6.38310330558064
347,8117,93.94101633393824,120.11630369026004,97.18814277071976,66f4cb4b-f927-4408-bca7-90a37a95be21,8117,cagl,80,5625.73996552895,0.3937002718448639,32.3179996,66.1199999964051,747514.6,4308573.0,747507.8,4308565.7,747516.5,4308573.3,A,F,5,5,8.63510776784812
348,8121,91.85526315789467,113.31350114416512,97.70461479786432,f2b46a2c-2cc2-41e3-8b3c-69619b45162b,8121,nysy,80,5344.09667234691,0.4558334648609161,31.0288006,52.44000000267057,747507.4,4308574.0,747500.5,4308571.3,747508.1,4308578.2,A,F,5,5,8.58374780493814
349,8130,99.0003434065932,121.77300824175828,101.54429945054936,1b2e5905-fb81-4fcb-a363-e2b141e406a4,8130,havi,35,724.871491742461,0.4907957017421722,35.1864992,29.1199999957066,747507.8,4308586.3,747504.4,4308585.4,747510.0,4308590.6,A,F;M,4,4,6.58599438637453
350,8150,107.25633069762796,134.3821439295359,98.78150335301811,ffe8829d-e7c9-479c-af67-bf737ad3f2d9,33193,havi,55,4932.676419097384,0.4897894859313965,35.5288002,99.9100000023702,747514.9,4308602.8,747511.7,4308594.7,747522.0,4308604.4,A,F;M,5,5,8.50363700392667
351,8157,92.26392993979181,116.54176245210722,98.89896004378755,432cff14-8f3e-4a29-9158-d007ccb5f0ae,8157,havi,63,5731.703203953629,0.445807546377182,35.7615984,91.35000000073342,747510.5,4308606.4,747502.2,4308596.1,747510.9,4308606.6,A,F;M,5,5,8.65376800881364
352,8164,99.04325169359032,123.0362167795726,97.81257599444152,12df6920-2ad0-4f83-a155-3559927ebd6f,8164,havi,65,4897.304924790248,0.4488113820552826,35.1139011,115.1400000066054,747512.3,4308617.4,747511.2,4308609.3,747522.6,4308619.4,A,F;M;L,5,5,8.49644031743586
353,8167,88.52701652089411,112.40699708454827,95.80544217687088,f8026378-29b3-4e88-bde2-d23f827382c4,8167,havi,75,4618.8460987208,0.3223090171813965,35.7607983,102.89999999804422,747508.4,4308613.4,747504.7,4308603.9,747515.2,4308613.7,A,F,5,5,8.43790019069837
354,8174,91.49546485260798,119.31700680272075,96.49795918367336,3e1153a9-cbc2-4ded-95a6-fffe8f9829cd,33206,havi,43,3293.3709864944585,0.4314182102680206,33.5359993,88.2000000004191,747504.1,4308621.0,747494.6,4308618.5,747504.4,4308627.5,A,F;M,5,5,8.09966693515454
355,8176,96.8542765420772,119.93040587021333,97.1961706030724,03402934-3f7c-4d95-9886-b6f29fdbc2c7,8176,havi,69,5852.297870893858,0.5343641042709351,36.7620013,87.22000000302913,747510.1,4308623.0,747509.9,4308620.0,747519.7,4308628.9,A,F;M,5,5,8.67458966154418
356,8204,97.6456801470586,116.72380514705868,102.3026194852942,4a9f9aba-5fbd-4d3d-9927-793d3a5d5910,8204,cato,60,2915.76921716022,0.4486654698848724,26.0181,43.51999999896624,747502.4,4308650.0,747500.7,4308647.0,747507.1,4308653.8,A,F,5,5,7.97788894636148
357,8207,93.60773809523783,122.37956349206362,93.82380952380963,73219e32-71af-4bed-90c8-1c8b584c6996,8207,caca,76,4722.7032633259,0.6348985433578491,35.1513015,100.79999999975551,747505.2,4308657.1,747500.3,4308656.9,747509.9,4308667.4,A,F;L,5,5,8.46013663991598
358,8247,91.10565689690472,114.75568764090993,96.0517524082802,5ff68f48-d23f-4ab7-b7f3-e3567677882c,8247,amar,54,2504.338074157842,0.4575673639774323,32.5935017,97.58000000240747,747519.9,4308543.1,747519.4,4308535.7,747531.3,4308543.9,A,F;M,5,5,7.82577973674778
359,8276,106.7079920575824,132.33246463142203,103.97369074211996,9e59da3e-61dc-421a-b765-152cf7b2a7a2,8276,nysy,64,3073.44742609281,0.405578076839447,32.6251011,80.58000000170898,747522.4,4308563.6,747515.5,4308560.1,747523.4,4308570.3,A,F,5,5,8.030555150651
360,8292,90.20637898686691,116.0728580362725,91.00031269543473,bdf72c49-594d-4f34-ba50-dc617198c745,8292,cagl,80,5625.73996552895,0.3858860731124878,32.7558994,63.95999999810942,747520.6,4308585.6,747513.5,4308580.7,747521.7,4308588.5,A,F,5,5,8.63510776784812
361,8309,102.01777777777777,129.1838888888888,99.14888888888868,15e403f8-3202-4153-9de7-c773503ab7cc,8309,libe,33,952.4039450564508,0.2514835894107819,32.1555,18,747521.7,4308598.5,747519.7,4308596.6,747523.7,4308601.1,A,F;M,4,4,6.85898925683056
362,8344,85.05575065847256,112.59833187006154,94.18656716417917,5174a835-a13c-4271-8a7c-ee2e4b0e4548,8344,havi,73,5033.652992743832,0.4243646860122681,34.4603996,45.5599999952456,747514.6,4308632.4,747512.5,4308628.9,747519.3,4308635.6,A,F;M,5,5,8.52390124061048
363,8361,95.76909722222213,119.55034722222229,96.23090277777789,f118c43b-abe5-4ae9-85bc-e7272b0e8aef,33256,caca,29,443.746157229123,0.4185047447681427,33.8347007,11.5200000016205,747519.8,4308647.3,747517.9,4308644.1,747521.1,4308647.7,A,A;M;F,3,3,6.09525268098677
364,8364,102.12228607918256,127.27618135376774,100.23116219667943,acbc96ae-ead2-406c-bbc3-42f0ca20a493,8364,cagl,48,1751.29435325259,0.5280097126960754,33.2477991,31.31999999638181,747519.9,4308653.2,747517.9,4308648.7,747523.7,4308654.1,A,F,5,5,7.46811042395582
365,8366,101.27366104181937,129.3306431890436,104.94570799706528,cf686e2e-83cf-456c-a417-6bb25ab7d9a8,8366,acru,47,1491.25820727254,0.367060124874115,34.7356007,40.89000000194879,747517.8,4308656.1,747511.1,4308653.3,747519.8,4308658.0,A,F,5,5,7.30737547701645
366,8373,98.70532603285235,125.83063713290171,103.43317570930829,61fda98c-6445-4c58-b2cd-6218830ad993,8373,caca,82,5691.07269776293,0.3497247695922852,36.1377985,80.36000000125263,747514.1,4308659.0,747510.8,4308656.6,747520.6,4308664.8,A,F,5,5,8.64665403268476
367,8380,98.80624426078963,124.7015610651974,103.7073767982859,0eb93446-d146-4aaf-916a-82cef18920ff,8380,caca,75,4659.601798354855,0.4899814426898956,36.4500008,98.01000000391852,747512.4,4308673.0,747508.0,4308665.8,747517.9,4308675.7,A,A;M;F,5,5,8.44668527247173
368,8423,75.10819515686487,97.67314803769533,88.27913634736984,4b2a84c0-9ba3-4ca2-8d22-8a1ef9f38ff1,8423,caca,59,2536.73739408751,0.3786631524562836,36.2572998,83.82999999792548,747511.4,4308688.0,747507.9,4308685.9,747518.0,4308694.2,A,F,5,5,7.83863404383079
369,8434,102.01352479545847,124.99240273835377,101.72791784939017,f738e6c9-8a51-40f4-96bb-3acdba04b064,8434,caca,74,5146.065840255246,0.7212622165679932,37.6940002,119.7799999977625,747513.2,4308697.5,747505.1,4308695.8,747515.7,4308707.1,A,F;M,5,5,8.54598778721286
370,8460,106.79150579150595,131.1177606177604,100.93764478764471,3e93f631-1660-4202-b477-dcabdbce013d,8460,nysy,63,2955.76735699398,0.6121798157691956,35.124499900000004,51.80000000016298,747508.5,4308730.1,747506.2,4308725.3,747513.6,4308732.3,A,F,5,5,7.9915135770067796
371,8461,111.1770081770082,136.64646464646466,104.01515151515144,a22b05c6-66fd-4e12-9c3e-d865e1a01f9d,8461,fagr,66,3671.78233117995,0.6259877681732178,34.0839996,41.57999999719206,747507.3,4308733.7,747505.8,4308732.7,747512.1,4308739.3,A,F,5,5,8.20843247198227
372,8473,98.29590017825325,126.27629233511584,95.40499108734403,a6f05e0f-8de8-478d-9161-a1d2106f7772,8473,cato,36,907.67973576616,0.5287219882011414,31.9651998,28.04999999795109,747514.5,4308747.2,747509.2,4308743.0,747514.7,4308748.1,D,F;DS;R,4,4,6.81089160246919
373,8485,101.91715033572292,127.45749402526428,102.04119722317054,b8f62cac-4f57-40b6-9aba-f6bbe6c73db0,8485,amar,71,3897.78724620862,0.7510436773300171,37.0955001,87.87000000556698,747505.3,4308759.1,747504.2,4308755.1,747512.9,4308765.2,A,M,5,5,8.26816429833388
374,8510,75.4893081761006,98.39371069182398,88.6962264150944,35cfbf5f-71d2-4179-9079-9863975dbaa5,8510,caca,52,2722.088978026661,0.5013152360916138,35.9589994,31.79999999888241,747517.2,4308696.3,747516.2,4308695.4,747522.2,4308700.7,A,F;M,5,5,7.90915487115131
375,8523,104.27801120448191,125.15364145658256,101.25994397759072,393eba93-2ae9-4fd3-8793-8f41687b8073,8523,caca,69,3725.48891865804,0.5622917413711548,37.4522016,71.39999999525025,747518.3,4308715.2,747515.6,4308708.2,747524.1,4308716.6,A,F;M,5,5,8.22295337553171
376,8526,112.2634198364736,136.76146462850997,106.69072164948444,c7e764fb-8b42-449a-93f1-d391c86639e3,8526,caca,79,5193.51752419607,0.663378119468689,33.9511006,84.39000000116881,747513.5,4308715.0,747504.9,4308709.3,747513.6,4308719.0,A,F,5,5,8.5551664969177
377,8529,87.4978787878788,114.55393939393944,89.039090909091,d2f1caf4-57b6-4d6c-b792-f7d47ba2d4c6,8529,cofl,60,2604.85666396012,0.4606534242630005,35.3710016,33,747518.4,4308721.3,747513.8,4308717.1,747519.8,4308722.6,A,F,5,5,7.86513292924181
378,8533,95.69637804187886,122.78296547821184,95.48160724391614,111482dd-95a0-4906-80d3-dc9e26ed7ff5,8533,cato,51,3166.14075341227,0.5087584853172302,36.5915003,35.34000000149477,747518.5,4308724.0,747517.1,4308722.7,747522.8,4308728.9,A,F;M,5,5,8.06026869725826
379,8560,109.7097505668932,132.86005830903792,102.51765468091996,224380a0-ad4e-41bf-a1f6-68c57640c7f8,8560,caca,80,5356.37527491147,0.3843812346458435,30.5171004,30.86999999923398,747518.8,4308747.8,747516.6,4308743.8,747521.5,4308750.1,A,F;M,5,5,8.58604277062081
380,8583,86.25741106719374,112.98764822134392,95.00543478260877,3f925ecc-5c00-4770-bee3-a38bc0182d77,8583,caca,32,565.034490344502,0.4251477718353271,32.4515996,20.2399999973271,747518.7,4308772.4,747516.0,4308770.2,747520.6,4308774.6,A,main,4,4,6.33688677414081
381,8602,94.92283661355802,120.01395397271696,97.65240029157546,a2642f24-4725-4528-ba66-fa87e5cc789c,8602,ulru,59,2504.41583765528,0.6231527328491211,35.5820018,96.03000000315252,747517.0,4308797.7,747507.3,4308790.1,747517.0,4308800.0,A,main,5,5,7.82581078778315
382,8611,98.32337565347255,122.1659820761764,98.38209484690054,cdb3b230-d3c7-4557-b90b-ca254bbf65f3,8611,caca,82,5691.07269776293,0.7080287337303162,34.7080002,107.12000000311062,747514.5,4308813.3,747510.4,4308809.1,747520.7,4308819.5,A,main,5,5,8.64665403268476
383,8630,113.80731707317084,137.42378048780523,119.37012195121946,5fc9572b-a8b0-4753-bcb3-5e6617b1e207,8630,amar,29,406.66313229322,0.390555739402771,23.3780005,16.39999999850988,747512.4,4308539.0,747511.7,4308536.0,747515.7,4308540.1,A,J,3,3,6.00798515793918
384,8638,76.53994490358126,99.1019283746557,82.93112947658403,6688f40e-d104-4c80-b89c-ec7e70d5f746,8638,caca,29,443.746157229123,0.226679652929306,26.1324004,10.89000000261236,747505.9,4308806.4,747504.0,4308803.1,747507.3,4308806.4,A,main,3,3,6.09525268098677
385,8645,104.14098419540232,128.542115660919,99.0828843390802,f5ef948c-8c0a-49fe-ab35-fd24e2de46c1,8645,ceca,73,4416.39884307686,0.7218008637428284,34.8130013,111.36000000737609,747502.6,4308825.1,747499.7,4308818.6,747511.3,4308828.2,A,A;J,5,5,8.39307990160427
386,8687,102.74362056213079,124.8940458579882,102.39090236686364,3f7361d6-4939-4275-a1a8-37fdb8789f23,8687,cato,70,4146.62929446149,0.5384876728057861,28.7504,108.16000000411644,747512.0,4308846.8,747509.5,4308836.5,747519.9,4308846.9,A,main,5,5,8.33005106499477
387,8701,96.73406193078328,116.77335415040324,98.960967993754707,b2693612-0654-4b51-ac4b-27deb53492d8,8701,litu,77,4476.10010587824,0.3903882503509521,31.4500003,38.4299999987171,747507.3,4308848.4,747504.0,4308846.5,747510.1,4308852.8,A,main,5,5,8.40650743421261
388,8720,84.62946428571436,106.88783482142868,89.23158482142863,40650b04-066a-42b4-a55f-d17f6e517fe4,8720,cofl,80,5323.28373611002,0.367051362991333,30.6839998,35.84000000370666,747498.4,4308858.1,747494.0,4308856.1,747500.4,4308861.7,A,main,5,5,8.5798456355489
389,8727,98.3215472235408,121.99893213099152,93.00261034646387,46278f4b-6662-4637-8627-a12067880061,8727,cato,80,5625.73996552895,0.3760758638381958,31.8287997,84.27999999816996,747516.3,4308853.6,747510.1,4308848.8,747518.7,4308858.6,A,main,5,5,8.63510776784812
390,8733,98.14055023923461,123.52252791068572,95.30283094098893,b75a33cd-10be-4481-b3f5-a1ff6a9128eb,8733,cagl,69,4012.53920372748,0.5905685424804688,31.9039996,50.15999999778345,747511.0,4308861.2,747508.2,4308860.2,747515.8,4308866.8,A,main,5,5,8.29717953778991
391,8748,97.28951486697964,120.8001341381622,93.57902973395923,d3452971-8938-4389-a704-831b1495d834,8748,acru,54,2114.00354660452,0.5992238521575928,30.7504,44.73000000302447,747507.3,4308863.1,747501.4,4308859.3,747507.7,4308866.4,D,X,5,5,7.65633884410357
392,8767,97.41527883880813,120.65194805194784,101.40641711229962,48aa1948-fe6e-4d06-ac0b-72f283c4fe8c,8767,caca,82,5691.07269776293,0.2664390802383423,33.9058006,65.449999993667,747516.6,4308888.6,747516.4,4308884.4,747524.9,4308892.1,A,main,5,5,8.64665403268476
393,8771,99.05128622598461,119.15760338651911,104.52067730380944,3024c564-9922-40dc-bd51-f204e9803ddf,8771,cato,80,5625.73996552895,0.4051493406295776,36.8515001,61.42000000343658,747508.9,4308886.1,747507.0,4308884.6,747515.3,4308892.0,A,main,5,5,8.63510776784812
394,8782,86.56347668862193,107.83107322743128,90.60622497739897,ced6ad51-96ce-4d6d-b61c-096c221f8801,8782,cato,70,4146.62929446149,0.5773419141769409,35.6289991,77.43000000386266,747503.9,4308891.1,747496.6,4308884.6,747505.3,4308893.5,A,main,5,5,8.33005106499477
395,8804,120.87107477189215,143.64379665837203,113.07370541533372,d7fcdeac-d191-4fde-9ddc-a3ddcc369d97,8804,nysy,79,5180.01840448395,0.4486048519611359,35.042201,84.3899999923678,747512.4,4308900.4,747503.9,4308898.9,747513.6,4308907.6,A,main,5,5,8.5525638882364
396,8817,122.05734463276832,145.2994350282486,118.15960451977396,c8b65e99-064a-4f79-9c66-8abc090f8f5b,8817,cagl,66,3625.06709442722,0.5289789438247681,35.564999,35.40000000223517,747501.8,4308900.4,747499.3,4308894.6,747505.3,4308900.5,A,main,5,5,8.195628075925
397,8821,115.35555555555543,140.47960927960887,115.73015873015868,4deebba5-4db3-4afc-ae10-a1e9df68ef6f,8821,cato,56,2490.58410579384,0.3712952435016632,33.4995008,40.94999999954598,747499.9,4308906.1,747494.8,4308906.0,747501.1,4308912.5,A,main,5,5,7.82027254258911
398,8841,106.9090470679012,131.398533950617,100.77671682098745,4944b5f8-e991-4f7c-a546-54c6dc1d8274,8841,cato,62,3142.57666669323,0.469385951757431,34.8902983,103.68000000536442,747506.7,4308916.1,747500.8,4308908.3,747511.6,4308917.9,A,main,5,5,8.05279833688701
399,8848,91.01424846340159,114.16939839821256,92.89141367107453,ade79d3e-7424-4872-853a-33dfe0890e81,8848,cagl,68,3880.92232637902,0.583975076675415,32.4893015,107.37999999496851,747514.0,4308921.1,747511.3,4308912.9,747523.1,4308922.0,A,main,5,5,8.26382811735235
400,8850,108.4036063363667,135.88456353218714,101.70340411189763,862979dc-51aa-4232-bb24-74acdcd1c517,8850,cagl,50,1922.47666901179,0.4285106062889099,32.9062004,59.33999999583699,747514.4,4308928.6,747507.2,4308922.2,747515.8,4308929.1,A,main,5,5,7.56136956555156
401,8860,77.95510204081651,100.20481423338533,86.68697017268445,26c2b260-85a0-461e-b08a-caa78ab88840,8860,cagl,74,4707.92318763351,0.4953826665878296,35.3377018,95.54999999608845,747504.0,4308936.3,747494.7,4308935.5,747505.2,4308944.6,A,main,5,5,8.45700215296107
402,8874,100.6344191522762,128.63196624803703,98.86734693877536,74d48da8-3866-4042-a9b0-e016dab3b384,8874,cagl,50,1922.47666901179,0.420302152633667,33.1400015,101.9199999937974,747507.0,4308941.5,747503.8,4308931.2,747513.6,4308941.6,A,main,5,5,7.56136956555156
403,8902,100.80477150537632,128.69388440860203,99.51142473118296,9d04ce0b-b4cb-4c67-ba17-8135ede53a71,8902,cato,34,796.567118546244,0.469428688287735,31.7225999,29.75999999862164,747499.3,4308959.6,747494.0,4308957.2,747500.2,4308962.0,A,main,4,4,6.68031139265013
404,8907,95.34780047132772,121.44501178318924,95.40141398271818,bfe598b5-a125-4252-a507-aed65a97ea87,8907,vipr,59,2589.72807292436,0.4865245223045349,32.5808008,50.91999999803491,747495.2,4308967.8,747494.1,4308960.5,747500.8,4308968.1,A,main,5,5,7.85930815803273
